A2PEL01IY4YBLJ,159,1
A1SRI5PDX6WB9B,758,1
AZ311BQ3SX1G0,594,1
A1WVLU0KTI9GYB,132,1
A2BIB960QFJWZD,164,1
A3G6T12CCLQ5YU,377,1
A2H1SXWWSQBT3D,336,0
A1VRYZXSODH6Z0,2015,1
A2WDPK69XZC9H,974,1
A2PEL01IY4YBLJ,340,1
A24MFJ893DQKW1,2009,0
A25WL7E75KK134,731,1
A3Q1351EOKQ4DH,95,1
A1P02JFXRXG5V,328,0
A25WL7E75KK134,963,0
AJMWTFJTL8RLM,98,1
ASXM3V38FLUB8,2010,1
A2I5WWSM7AQRA5,2015,1
A2PEL01IY4YBLJ,720,0
A3Q1351EOKQ4DH,845,0
A1MYBMOZH043LK,488,1
A3871E2A67AEWA,395,0
A3PHU29FNBH1NW,862,1
A2ZPPP0XVV8C0W,685,1
A3Q1351EOKQ4DH,281,0
A1NXDNRUNL87XN,2016,1
A2PEL01IY4YBLJ,264,0
A1MYBMOZH043LK,268,0
A2PEL01IY4YBLJ,508,1
A2J74WQXWG5M9W,673,1
A3VVBTVOIYLJVC,161,1
AKEHW5BOBEBFS,193,1
A3ELLEKJ287JZZ,2015,1
A23KNYW5XJ9FKD,329,0
A3871E2A67AEWA,416,0
A1CO9E7XI2CSDA,729,0
A1P02JFXRXG5V,81,1
A2J74WQXWG5M9W,927,1
AZJYQJOIQSZ8H,27,0
AYAD78AI5KL0T,8,0
AY52II1OC5RZ1,630,0
AKEHW5BOBEBFS,795,1
AKEHW5BOBEBFS,273,0
A2PEL01IY4YBLJ,294,0
A3KWQVFAS7MXE0,479,0
AMKWR51EXOPA4,611,0
A1WVLU0KTI9GYB,291,0
A26UOQCTO9VDZO,20,1
A1P02JFXRXG5V,362,1
A26UOQCTO9VDZO,532,1
A1MYBMOZH043LK,176,0
A26UOQCTO9VDZO,73,0
AMKWR51EXOPA4,616,0
A1SRI5PDX6WB9B,840,1
A3Q1351EOKQ4DH,358,0
A2BIB960QFJWZD,849,0
AUUQ22FMSEEB9,2018,0
A1SRI5PDX6WB9B,936,1
AKEHW5BOBEBFS,796,1
A3ELLEKJ287JZZ,636,1
A25WL7E75KK134,801,1
AZ311BQ3SX1G0,512,1
A2DIM099APN6L7,630,1
A2J74WQXWG5M9W,487,1
A2BIB960QFJWZD,988,1
A3P5SSGWB1BCM0,2017,1
AZ311BQ3SX1G0,606,1
A2ZPPP0XVV8C0W,8,0
AJMWTFJTL8RLM,234,0
AKEHW5BOBEBFS,928,1
A1WVLU0KTI9GYB,309,0
A2H1SXWWSQBT3D,314,0
A3VVBTVOIYLJVC,704,0
A2BIB960QFJWZD,820,0
A26UOQCTO9VDZO,594,0
AJMWTFJTL8RLM,219,1
AKEHW5BOBEBFS,138,0
A2HVUJSA0VSK4D,496,1
A3G6T12CCLQ5YU,403,0
A2HVUJSA0VSK4D,543,1
ASXM3V38FLUB8,2013,0
A1LWNCUCQYFBFR,17,0
A25WL7E75KK134,853,1
A2J74WQXWG5M9W,812,1
A3IFHW1AJNSQM3,839,1
A2HVUJSA0VSK4D,961,1
ANS32KK8E96UK,263,1
AZ311BQ3SX1G0,671,1
A25WL7E75KK134,92,0
A21HRAFQT4OILB,2006,1
A3TBGB7VGRRYCT,973,1
A3PHU29FNBH1NW,993,0
A2DIM099APN6L7,610,1
A3VVBTVOIYLJVC,228,0
A382SL9ROIY1P6,131,1
A2BIB960QFJWZD,184,1
A3Q1351EOKQ4DH,819,1
A382SL9ROIY1P6,166,1
A37Q1H5T0FHDLM,2019,0
A1QN51QK2KH8MR,2008,0
A1CO7S8BZUQROB,292,0
A2HVUJSA0VSK4D,437,0
AKEHW5BOBEBFS,622,0
AMKWR51EXOPA4,927,0
A2BIB960QFJWZD,568,1
A16LTR3HF70L05,449,1
A2HVUJSA0VSK4D,911,0
A38EIJ4VOJH3YO,147,1
A1RFFFC4YSNLX9,585,0
A3ELLEKJ287JZZ,573,1
A26UOQCTO9VDZO,664,0
A2PEL01IY4YBLJ,613,1
A3Q1351EOKQ4DH,72,0
AZ311BQ3SX1G0,354,1
A3Q1351EOKQ4DH,173,0
A2BIB960QFJWZD,166,1
AMKWR51EXOPA4,18,0
A1VJTBX7B6FU81,2016,1
ASXM3V38FLUB8,61,1
A26UOQCTO9VDZO,691,0
A1RFFFC4YSNLX9,581,0
A3PHU29FNBH1NW,888,1
AMKWR51EXOPA4,294,1
AYC6EMXQ7FKVY,2006,1
A396BEA7NCTDEW,217,0
A1LWNCUCQYFBFR,288,0
A1KIBD7YIBPRED,96,0
A3Q1351EOKQ4DH,181,0
A3VVBTVOIYLJVC,211,0
A25WL7E75KK134,938,1
A2DIM099APN6L7,2019,1
AYC6EMXQ7FKVY,2004,0
A1L09AVOUS47FK,299,1
A1L09AVOUS47FK,293,0
A3KWQVFAS7MXE0,761,0
A2J74WQXWG5M9W,951,0
ANPZ6FB1GSXL5,484,0
A37BOK8JXXYMRS,636,1
A1SRI5PDX6WB9B,963,0
A2PEL01IY4YBLJ,3,1
A2ZPPP0XVV8C0W,601,1
A3PHU29FNBH1NW,987,1
A2BIB960QFJWZD,772,1
A38EIJ4VOJH3YO,658,0
A1WVLU0KTI9GYB,19,0
A3Q1351EOKQ4DH,55,0
A2BIB960QFJWZD,628,0
A26UOQCTO9VDZO,522,0
A3Q1351EOKQ4DH,633,0
A2YVR4XZEIG8HB,2019,0
A1DXFMUVK5015A,912,0
A2HVUJSA0VSK4D,741,0
A3TBGB7VGRRYCT,870,1
A2J74WQXWG5M9W,732,1
APHOPRAFUG98Q,942,1
A26UOQCTO9VDZO,2010,0
AJMWTFJTL8RLM,2014,1
A3ABAWFXV1DGX,2016,1
AZ311BQ3SX1G0,197,1
A26UOQCTO9VDZO,547,0
AMKWR51EXOPA4,355,0
A2PEL01IY4YBLJ,295,1
A1SRI5PDX6WB9B,50,0
A1WVLU0KTI9GYB,145,0
AKEHW5BOBEBFS,913,1
A38EIJ4VOJH3YO,818,0
AMKWR51EXOPA4,789,0
A2HVUJSA0VSK4D,800,1
A1WVLU0KTI9GYB,2004,0
A3S6OV9V7VWYNS,783,0
A16LTR3HF70L05,452,1
A26UOQCTO9VDZO,50,1
AKEHW5BOBEBFS,705,0
AZ311BQ3SX1G0,791,1
A26UOQCTO9VDZO,710,0
A2PEL01IY4YBLJ,380,1
A2WDPK69XZC9H,903,1
AMKWR51EXOPA4,289,0
A2PEL01IY4YBLJ,94,1
A2MH3BPMSRX0C6,996,1
A2JJ3HTE17QJBZ,2008,0
AKEHW5BOBEBFS,247,1
A3Q1351EOKQ4DH,932,1
AZ311BQ3SX1G0,87,1
A3871E2A67AEWA,403,0
A1MYBMOZH043LK,853,0
A3Q1351EOKQ4DH,331,1
ASXM3V38FLUB8,68,1
A11Z433NFKM28M,523,0
AKEHW5BOBEBFS,952,0
AKEHW5BOBEBFS,617,1
A2BIB960QFJWZD,658,1
A1GZK9C7L1JAAZ,2008,1
A3EUG69TEKHXRU,2002,0
A26UOQCTO9VDZO,730,0
A3ELLEKJ287JZZ,654,0
A3PHU29FNBH1NW,872,0
A3TBGB7VGRRYCT,811,0
A3Q1351EOKQ4DH,546,1
A2H8UCYS4VV138,2012,0
A1WVLU0KTI9GYB,233,0
A38EIJ4VOJH3YO,285,0
A2MH3BPMSRX0C6,2004,1
A2BIB960QFJWZD,923,0
A13FSE5IG5LB6P,2012,0
A26UOQCTO9VDZO,305,1
A3VVBTVOIYLJVC,687,0
A2BIB960QFJWZD,451,1
A3ELLEKJ287JZZ,653,0
A2BIB960QFJWZD,523,1
A2J74WQXWG5M9W,125,0
A3KWQVFAS7MXE0,471,0
A3NH3VJF04DBJX,2015,1
A1HC5X6E6ZGINB,2005,1
A1MYBMOZH043LK,174,0
AMKWR51EXOPA4,542,0
A36R7L9ZP595YT,2010,1
AKEHW5BOBEBFS,768,1
A3KWQVFAS7MXE0,710,0
A3871E2A67AEWA,2005,1
A3G6T12CCLQ5YU,2018,1
AMKWR51EXOPA4,279,1
A26UOQCTO9VDZO,642,1
A3KWQVFAS7MXE0,998,0
A2A590N8RKPF36,2009,0
A26UOQCTO9VDZO,584,0
A2BIB960QFJWZD,511,1
A3PHU29FNBH1NW,775,0
A3Q1351EOKQ4DH,710,1
AKEHW5BOBEBFS,969,0
AMKWR51EXOPA4,683,1
A26UOQCTO9VDZO,70,0
A3PHU29FNBH1NW,675,1
A3KWQVFAS7MXE0,462,0
A2HVUJSA0VSK4D,681,1
ANS32KK8E96UK,2015,1
A3VVBTVOIYLJVC,393,0
AMKWR51EXOPA4,176,1
A3Q1351EOKQ4DH,699,0
A1FWIP27M5BL8L,504,1
A2ZPPP0XVV8C0W,862,0
AMKWR51EXOPA4,630,1
A1RFFFC4YSNLX9,571,0
A3Q1351EOKQ4DH,2012,0
A3TBGB7VGRRYCT,898,1
AZ311BQ3SX1G0,97,1
AMKWR51EXOPA4,428,0
A2WDPK69XZC9H,947,1
A1RFFFC4YSNLX9,617,1
A29MM3QH9J9AI5,548,0
A1FWIP27M5BL8L,518,1
A2ZPPP0XVV8C0W,693,0
A2PEL01IY4YBLJ,502,0
AKEHW5BOBEBFS,835,0
AKEHW5BOBEBFS,537,1
A2H1SXWWSQBT3D,338,1
A2ZPPP0XVV8C0W,409,1
A2J74WQXWG5M9W,736,1
AZ311BQ3SX1G0,674,1
A25WL7E75KK134,722,1
A6NCRR6O0HB2V,440,0
A25WL7E75KK134,2011,1
A3PHU29FNBH1NW,759,0
AZ311BQ3SX1G0,185,1
A2BIB960QFJWZD,908,1
A3PHU29FNBH1NW,822,0
A2HVUJSA0VSK4D,903,0
A1L09AVOUS47FK,2012,0
A21HRAFQT4OILB,2014,1
A2HVUJSA0VSK4D,857,1
APHOPRAFUG98Q,886,1
A1BFBATCZRLEXM,2001,1
A1SRI5PDX6WB9B,328,0
A38EIJ4VOJH3YO,272,0
A2PEL01IY4YBLJ,208,1
AZ311BQ3SX1G0,96,1
A2J74WQXWG5M9W,676,1
A3VVBTVOIYLJVC,151,0
A38EIJ4VOJH3YO,2002,1
A26UOQCTO9VDZO,508,1
A11MPIAKPRMF9T,2005,0
A1MYBMOZH043LK,381,1
A2J74WQXWG5M9W,809,0
A3G6T12CCLQ5YU,825,0
AKEHW5BOBEBFS,526,1
A25WL7E75KK134,927,1
AGV5848LC2IXX,840,1
AJMWTFJTL8RLM,67,1
A38EIJ4VOJH3YO,507,0
A3NH3VJF04DBJX,2018,0
A3PHU29FNBH1NW,705,1
AGV5848LC2IXX,963,0
A1P02JFXRXG5V,261,0
A2J74WQXWG5M9W,837,1
AZCMR6NXIX16N,2001,1
A26UOQCTO9VDZO,518,0
A38EIJ4VOJH3YO,294,0
A1MYBMOZH043LK,359,0
AKEHW5BOBEBFS,619,0
A38EIJ4VOJH3YO,334,0
A3HJNOCKXFOOVP,15,0
A26UOQCTO9VDZO,308,0
A11Z433NFKM28M,533,1
A3G6T12CCLQ5YU,393,1
A2J74WQXWG5M9W,875,0
AFDIZJJ926ER6,2014,1
ANQG22MEKC96H,2004,0
A3PHU29FNBH1NW,743,0
A1SRI5PDX6WB9B,53,1
ANS32KK8E96UK,178,0
AZJYQJOIQSZ8H,11,0
A3Q1351EOKQ4DH,306,0
A2HVUJSA0VSK4D,334,0
A38EIJ4VOJH3YO,210,1
ANS32KK8E96UK,4,0
A2PEL01IY4YBLJ,426,1
AJMWTFJTL8RLM,198,0
A3PHU29FNBH1NW,482,1
A2PEL01IY4YBLJ,704,0
A2J74WQXWG5M9W,464,0
A1QN51QK2KH8MR,2007,0
A1QN51QK2KH8MR,2003,1
A1SRI5PDX6WB9B,967,1
A1WVLU0KTI9GYB,117,0
AZ311BQ3SX1G0,119,1
AMKWR51EXOPA4,981,1
A3QZMGTVA4VO44,2014,1
AATC5M19RAL76,2019,1
AZ311BQ3SX1G0,807,1
AMKWR51EXOPA4,308,1
AGV5848LC2IXX,902,1
A29MM3QH9J9AI5,568,0
A1NXDNRUNL87XN,2013,0
AKEHW5BOBEBFS,80,1
A1WVLU0KTI9GYB,30,0
A2BIB960QFJWZD,428,1
A2H6R99EDPDGSG,2006,1
AJMWTFJTL8RLM,649,0
AZ311BQ3SX1G0,658,1
A1SRI5PDX6WB9B,771,0
A1CO7S8BZUQROB,104,0
ASXM3V38FLUB8,2019,0
A2BIB960QFJWZD,621,1
A25WL7E75KK134,178,0
A19R04IXWA4ZLX,2019,0
A1WVLU0KTI9GYB,130,1
A26UOQCTO9VDZO,342,0
AMKWR51EXOPA4,2014,1
A2PEL01IY4YBLJ,448,0
A25WL7E75KK134,134,0
A1RFFFC4YSNLX9,759,0
A2BIB960QFJWZD,902,1
AZ311BQ3SX1G0,2019,1
AZ311BQ3SX1G0,65,1
A3TBGB7VGRRYCT,888,1
A31U5AWCDHN2ZJ,2003,1
A1P02JFXRXG5V,407,0
ANPZ6FB1GSXL5,496,0
A1SRI5PDX6WB9B,766,1
A3ABAWFXV1DGX,2008,0
A11Z433NFKM28M,2017,1
A2HHWFGVV9UUC5,330,1
A3KWQVFAS7MXE0,487,0
A2PEL01IY4YBLJ,348,0
A3Q1351EOKQ4DH,496,0
AZ311BQ3SX1G0,603,1
AMKWR51EXOPA4,322,1
AMKWR51EXOPA4,899,0
A3HJNOCKXFOOVP,2015,1
A3Q1351EOKQ4DH,70,1
A1MYBMOZH043LK,576,1
AGV5848LC2IXX,876,0
A2ZPPP0XVV8C0W,2011,0
A1SRI5PDX6WB9B,392,0
AKEHW5BOBEBFS,253,1
AKEHW5BOBEBFS,876,1
A1SRI5PDX6WB9B,338,1
AKEHW5BOBEBFS,18,1
A2BIB960QFJWZD,612,1
A3JYD008VKTSVZ,2003,1
A2PEL01IY4YBLJ,238,1
A2DIM099APN6L7,620,1
A1MYBMOZH043LK,154,0
A3Q1351EOKQ4DH,226,1
A3871E2A67AEWA,408,0
AJMWTFJTL8RLM,652,0
AGV5848LC2IXX,415,0
A2BIB960QFJWZD,920,1
A29MM3QH9J9AI5,595,1
A2K74152PE156B,2011,0
AZ311BQ3SX1G0,249,1
A19LJT13AFH8FC,2004,0
A3ALE08BHAEH9Q,2012,0
AKEHW5BOBEBFS,2010,1
AKEHW5BOBEBFS,648,0
A2ZPPP0XVV8C0W,945,0
AJMWTFJTL8RLM,711,1
A3Q1351EOKQ4DH,322,0
A1LWNCUCQYFBFR,3,1
A26UOQCTO9VDZO,372,1
A3IFHW1AJNSQM3,859,0
A2BIB960QFJWZD,981,1
A1QN51QK2KH8MR,2002,1
AZ311BQ3SX1G0,316,1
AATC5M19RAL76,2003,1
AZ311BQ3SX1G0,149,1
AJMWTFJTL8RLM,115,0
A26UOQCTO9VDZO,875,1
A3G6T12CCLQ5YU,464,1
A2HHWFGVV9UUC5,322,0
AMKWR51EXOPA4,122,0
ANS32KK8E96UK,244,1
A3G6T12CCLQ5YU,927,1
AMKWR51EXOPA4,528,0
A38EIJ4VOJH3YO,617,1
A16LTR3HF70L05,456,1
A25WL7E75KK134,957,0
A1SRI5PDX6WB9B,383,1
A26UOQCTO9VDZO,654,1
A3Q1351EOKQ4DH,992,1
A25WL7E75KK134,840,1
A1SRI5PDX6WB9B,436,1
AMKWR51EXOPA4,556,0
AKEHW5BOBEBFS,257,1
A2HVUJSA0VSK4D,364,1
A2PEL01IY4YBLJ,956,1
A1SRI5PDX6WB9B,385,1
A382SL9ROIY1P6,89,0
A1SRI5PDX6WB9B,337,0
A2ZPPP0XVV8C0W,436,1
A3Q1351EOKQ4DH,367,0
A26UOQCTO9VDZO,11,1
A3KWQVFAS7MXE0,714,0
A1P02JFXRXG5V,29,0
A3QZMGTVA4VO44,2008,1
A3VVBTVOIYLJVC,348,0
AKEHW5BOBEBFS,919,0
A2ZPPP0XVV8C0W,791,0
A2BIB960QFJWZD,515,1
A1MYBMOZH043LK,398,1
A29MM3QH9J9AI5,520,0
A2VYLJXZQG8YKS,2012,0
AMKWR51EXOPA4,850,0
A26UOQCTO9VDZO,319,1
A7NZ814Q5MX2R,2006,1
A2PEL01IY4YBLJ,728,1
AZ311BQ3SX1G0,820,1
A1WVLU0KTI9GYB,301,0
A37BOK8JXXYMRS,2011,0
A26UOQCTO9VDZO,322,1
A1MYBMOZH043LK,577,1
A1WVLU0KTI9GYB,337,0
A2GO4IMROKOO2Q,2002,1
A26UOQCTO9VDZO,205,1
A2FCCX7X5TVB9C,2007,0
A1P02JFXRXG5V,166,0
A25WL7E75KK134,50,0
A1MYBMOZH043LK,325,0
AZ311BQ3SX1G0,642,1
A382SL9ROIY1P6,2010,0
AZ311BQ3SX1G0,443,1
AMKWR51EXOPA4,127,1
A2BIB960QFJWZD,474,1
A1L09AVOUS47FK,263,1
APHOPRAFUG98Q,944,1
A2YVR4XZEIG8HB,2005,0
A2PEL01IY4YBLJ,869,1
A25WL7E75KK134,946,1
A11UXN488YXXO,2001,1
A2BIB960QFJWZD,898,0
A3Q1351EOKQ4DH,6,0
A1SXFCFTOCDVKC,2005,0
A396BEA7NCTDEW,116,0
A3G6T12CCLQ5YU,434,1
A1WVLU0KTI9GYB,388,0
A2J74WQXWG5M9W,901,0
AY52II1OC5RZ1,651,0
A2PEL01IY4YBLJ,808,1
A26UOQCTO9VDZO,250,0
A3TBGB7VGRRYCT,907,0
A1SRI5PDX6WB9B,468,0
A3Q1351EOKQ4DH,650,0
A3Q1351EOKQ4DH,547,0
A2J74WQXWG5M9W,746,1
A2J74WQXWG5M9W,868,0
A17CPBFRBWYE0R,831,1
AH8FV7DVN4VHT,2019,0
AKEHW5BOBEBFS,489,0
A3TBGB7VGRRYCT,910,0
A11ZBFOX0RPO35,2007,0
A2BIB960QFJWZD,836,1
A3KWQVFAS7MXE0,934,0
A2BIB960QFJWZD,477,1
A2IJELYFUOI5T2,16,0
A2H6R99EDPDGSG,2012,0
A2ZPPP0XVV8C0W,613,0
AZ311BQ3SX1G0,458,1
A3Q1351EOKQ4DH,144,1
A2BIB960QFJWZD,205,0
A25WL7E75KK134,816,1
A1RFFFC4YSNLX9,671,1
A38EIJ4VOJH3YO,2000,1
A25WL7E75KK134,761,1
ANS32KK8E96UK,279,1
AMKWR51EXOPA4,641,0
A2BIB960QFJWZD,137,0
A3VVBTVOIYLJVC,383,1
AUHT0E5S5GTPE,2014,1
A31U5AWCDHN2ZJ,2006,1
A26UOQCTO9VDZO,13,0
A6NCRR6O0HB2V,446,1
A2HVUJSA0VSK4D,973,1
A1MYBMOZH043LK,560,1
A1CO7S8BZUQROB,318,1
A1CO9E7XI2CSDA,725,0
A2J74WQXWG5M9W,928,0
AYAD78AI5KL0T,2006,1
A38EIJ4VOJH3YO,65,0
AY52II1OC5RZ1,649,0
A3871E2A67AEWA,430,0
A26UOQCTO9VDZO,540,1
A3VVBTVOIYLJVC,44,0
A23KNYW5XJ9FKD,338,1
AZ311BQ3SX1G0,167,1
A26UOQCTO9VDZO,199,1
AMKWR51EXOPA4,621,1
A2PEL01IY4YBLJ,74,1
A26UOQCTO9VDZO,222,1
A26UOQCTO9VDZO,449,0
A2BIB960QFJWZD,543,1
A1MYBMOZH043LK,416,1
A26UOQCTO9VDZO,150,0
AZ311BQ3SX1G0,375,1
A3KWQVFAS7MXE0,866,0
A2J74WQXWG5M9W,774,0
A3Q1351EOKQ4DH,491,0
AZ311BQ3SX1G0,178,1
A382SL9ROIY1P6,50,1
A3KWQVFAS7MXE0,783,0
A1WVLU0KTI9GYB,186,0
A396BEA7NCTDEW,30,0
A3R7A6AUGQLEH9,2006,1
A19R04IXWA4ZLX,2013,0
AZ311BQ3SX1G0,673,1
AB7QN439WP6RY,2001,1
AMKWR51EXOPA4,854,1
A3USUCSBMVMT82,2014,1
AGV5848LC2IXX,925,0
AMKWR51EXOPA4,258,0
A2DIM099APN6L7,695,0
AZ311BQ3SX1G0,726,1
A26UOQCTO9VDZO,783,0
A2HVUJSA0VSK4D,585,1
A2BIB960QFJWZD,102,1
AKEHW5BOBEBFS,371,0
A3Q1351EOKQ4DH,796,1
AKEHW5BOBEBFS,829,0
AZCMR6NXIX16N,2012,0
A1SRI5PDX6WB9B,800,0
A3KWQVFAS7MXE0,683,0
AMKWR51EXOPA4,271,0
A2HVUJSA0VSK4D,858,1
A2PEL01IY4YBLJ,950,1
AGV5848LC2IXX,939,1
A3Q1351EOKQ4DH,588,1
A1SRI5PDX6WB9B,90,1
A1P02JFXRXG5V,355,0
AKEHW5BOBEBFS,87,0
A2PEL01IY4YBLJ,189,1
A1P02JFXRXG5V,292,1
A25WL7E75KK134,234,1
A1TMIL6ZSR5EOO,40,1
A3PHU29FNBH1NW,612,0
A1MYBMOZH043LK,334,0
AKEHW5BOBEBFS,847,0
A3SS68X79SUJ0V,2014,1
APHOPRAFUG98Q,2019,0
A2PEL01IY4YBLJ,413,1
A2BIB960QFJWZD,366,1
A37Q1H5T0FHDLM,2014,1
A2HVUJSA0VSK4D,870,1
A1SRI5PDX6WB9B,300,0
AGV5848LC2IXX,938,1
A382SL9ROIY1P6,267,1
A3KWQVFAS7MXE0,584,0
AZ311BQ3SX1G0,588,1
A382SL9ROIY1P6,151,0
A2BIB960QFJWZD,243,1
A3TBGB7VGRRYCT,892,0
A2PEL01IY4YBLJ,219,1
A3871E2A67AEWA,2014,0
A2ZPPP0XVV8C0W,867,0
AMKWR51EXOPA4,704,1
A1L09AVOUS47FK,278,0
A3KWQVFAS7MXE0,413,1
A3Q1351EOKQ4DH,58,0
A2MH3BPMSRX0C6,904,1
AJMWTFJTL8RLM,733,0
AMKWR51EXOPA4,48,1
A2MH3BPMSRX0C6,984,0
A2YIU0EASA4VS7,2001,0
A3EUG69TEKHXRU,2006,1
A2J74WQXWG5M9W,493,0
AZ311BQ3SX1G0,244,1
A3Q1351EOKQ4DH,90,1
A3TBGB7VGRRYCT,858,0
A2HVUJSA0VSK4D,237,0
AZ311BQ3SX1G0,634,1
A2PEL01IY4YBLJ,199,1
A2HR7ZIX42FEPG,2012,0
A3ABAWFXV1DGX,2012,0
A3ELLEKJ287JZZ,579,1
A1FWIP27M5BL8L,509,1
A3HJNOCKXFOOVP,2000,1
A37BOK8JXXYMRS,638,1
A3PHU29FNBH1NW,824,1
A2J74WQXWG5M9W,527,1
A38EIJ4VOJH3YO,283,0
A1CO7S8BZUQROB,2010,0
A1RFFFC4YSNLX9,598,1
ANS32KK8E96UK,283,0
A3VVBTVOIYLJVC,187,0
A2ZPPP0XVV8C0W,928,0
A382SL9ROIY1P6,198,0
AKEHW5BOBEBFS,883,1
A396BEA7NCTDEW,196,0
A2BIB960QFJWZD,375,1
A1SRI5PDX6WB9B,464,1
A38EIJ4VOJH3YO,74,1
A26UOQCTO9VDZO,224,0
A1WVLU0KTI9GYB,165,0
A1SRI5PDX6WB9B,791,0
A2HR7ZIX42FEPG,2007,0
A2DIM099APN6L7,707,1
A3G6T12CCLQ5YU,925,1
AB7QN439WP6RY,2007,0
A3SS68X79SUJ0V,179,0
A1TMIL6ZSR5EOO,2003,1
A3KWQVFAS7MXE0,346,0
A3KWQVFAS7MXE0,537,0
A7NZ814Q5MX2R,2008,1
A2BIB960QFJWZD,622,0
APHOPRAFUG98Q,817,1
A2GO4IMROKOO2Q,2001,0
A1SRVU0V65XJAK,2018,0
A3PHU29FNBH1NW,566,0
A3Q1351EOKQ4DH,456,1
AMKWR51EXOPA4,669,0
A1WVLU0KTI9GYB,65,0
A2MH3BPMSRX0C6,991,1
A3Q1351EOKQ4DH,7,1
A396BEA7NCTDEW,236,0
AZ311BQ3SX1G0,755,1
ANHAQ8Q7ZH72E,2014,1
A1CO7S8BZUQROB,288,0
AKEHW5BOBEBFS,166,0
AMKWR51EXOPA4,480,0
A38EIJ4VOJH3YO,637,1
A1CO7S8BZUQROB,126,0
A2MH3BPMSRX0C6,882,0
A25WL7E75KK134,58,1
A26UOQCTO9VDZO,300,1
A2BIB960QFJWZD,392,1
A2ZPPP0XVV8C0W,682,0
AKEHW5BOBEBFS,975,1
A2HVUJSA0VSK4D,214,1
AMKWR51EXOPA4,31,0
A2BIB960QFJWZD,211,1
A1SRI5PDX6WB9B,901,0
A26UOQCTO9VDZO,828,0
A382SL9ROIY1P6,180,1
A26UOQCTO9VDZO,412,1
A11Z433NFKM28M,531,0
A1P02JFXRXG5V,130,1
A3VVBTVOIYLJVC,571,0
A2PEL01IY4YBLJ,96,0
A3VVBTVOIYLJVC,695,0
A3VVBTVOIYLJVC,594,1
A2BIB960QFJWZD,639,1
A38EIJ4VOJH3YO,60,1
A26UOQCTO9VDZO,709,0
A2HVUJSA0VSK4D,319,1
A2MH3BPMSRX0C6,972,0
A3ABAWFXV1DGX,35,0
A2BIB960QFJWZD,110,1
AMKWR51EXOPA4,907,0
A1SRI5PDX6WB9B,390,0
A3S6OV9V7VWYNS,784,0
A1SRI5PDX6WB9B,837,1
A2LY23NHYISUQ2,2009,0
A23KNYW5XJ9FKD,346,0
A7NZ814Q5MX2R,2004,1
AMKWR51EXOPA4,113,1
AJMWTFJTL8RLM,104,0
AZ311BQ3SX1G0,997,1
A3Q1351EOKQ4DH,489,0
A396BEA7NCTDEW,119,1
A3Q1351EOKQ4DH,559,0
A2J74WQXWG5M9W,990,1
A3KWQVFAS7MXE0,599,1
A31ZHT72OMVBS,2012,0
A25WL7E75KK134,318,1
A3ILOYMN67ZQV1,2014,1
AJMWTFJTL8RLM,102,0
A1F6FMZ58PUGWJ,2004,0
A2J74WQXWG5M9W,765,1
A2BIB960QFJWZD,913,1
A3G6T12CCLQ5YU,433,0
ANPZ6FB1GSXL5,477,1
A1MYBMOZH043LK,313,1
A1P02JFXRXG5V,129,1
A26UOQCTO9VDZO,823,1
AZ311BQ3SX1G0,104,1
A23KNYW5XJ9FKD,2012,0
A1SRI5PDX6WB9B,577,1
A1MYBMOZH043LK,858,0
A3VVBTVOIYLJVC,277,0
A1SRI5PDX6WB9B,424,0
A3SS68X79SUJ0V,2003,1
A25WL7E75KK134,711,1
A3Q1351EOKQ4DH,203,0
A3KWQVFAS7MXE0,531,0
A17CPBFRBWYE0R,2003,1
ANHAQ8Q7ZH72E,2008,1
AZJYQJOIQSZ8H,28,0
AKEHW5BOBEBFS,631,1
A2PEL01IY4YBLJ,974,1
A29MM3QH9J9AI5,2012,0
A3Q1351EOKQ4DH,896,0
A38EIJ4VOJH3YO,182,0
A3VVBTVOIYLJVC,356,0
A1CO7S8BZUQROB,484,1
A2BIB960QFJWZD,563,0
A2HVUJSA0VSK4D,612,1
A3PHU29FNBH1NW,984,1
A3Q1351EOKQ4DH,846,0
A2HVUJSA0VSK4D,476,0
A2BIB960QFJWZD,958,1
A2WDPK69XZC9H,857,1
A38EIJ4VOJH3YO,188,0
AZ311BQ3SX1G0,2012,1
A396BEA7NCTDEW,121,1
A36R7L9ZP595YT,448,1
A2IJELYFUOI5T2,13,0
A2DIM099APN6L7,655,1
A31ZHT72OMVBS,2010,0
A3KWQVFAS7MXE0,744,0
A2PEL01IY4YBLJ,149,0
A2KRCDDFHGHLFV,2016,1
AZ311BQ3SX1G0,124,1
A26UOQCTO9VDZO,387,0
A3ELLEKJ287JZZ,606,1
A38EIJ4VOJH3YO,280,0
A1F6FMZ58PUGWJ,2015,1
A26UOQCTO9VDZO,560,1
A1MYBMOZH043LK,307,0
A2HVUJSA0VSK4D,462,1
AZ311BQ3SX1G0,955,1
AKEHW5BOBEBFS,517,0
AKEHW5BOBEBFS,249,1
A2BIB960QFJWZD,317,1
A36R7L9ZP595YT,410,1
A25WL7E75KK134,756,1
A26UOQCTO9VDZO,697,1
A2ZPPP0XVV8C0W,733,0
A2HVUJSA0VSK4D,767,0
A2ZPPP0XVV8C0W,606,1
AGV5848LC2IXX,909,0
A3PHU29FNBH1NW,2012,0
A2BIB960QFJWZD,960,1
